frame.number,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,ip.len,tcp.window_size_value,tcp.analysis.ack_rtt,tcp.analysis.initial_rtt,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,frame.time_epoch
2583,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.062738421
2584,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000566815,0.109576209,,,1722050467.063305236
2585,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.064124311
2586,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000038703,0.109576209,,,1722050467.064163014
2587,91.189.91.82,10.0.0.134,80,59278,29720,6,False,True,False,29706,64240,,0.109576209,29666,29666,1722050467.064689928
2588,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017114,0.109576209,,,1722050467.064707042
2589,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050467.065555342
2590,91.189.91.82,10.0.0.134,80,59278,16998,6,False,True,False,16984,64240,,0.109576209,39536,16944,1722050467.065586410
2591,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000312838,0.109576209,,,1722050467.065899248
2592,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050467.066707179
2593,91.189.91.82,10.0.0.134,80,59278,4290,6,False,True,False,4276,64240,,0.109576209,49420,4236,1722050467.066787357
2594,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000468883,0.109576209,,,1722050467.067256240
2595,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050467.067928798
2596,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017542,0.109576209,,,1722050467.067946340
2597,91.189.91.82,10.0.0.134,80,59278,41701,6,False,True,False,41687,64240,,0.109576209,41647,41647,1722050467.068024090
2598,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,64239,22592,1722050467.068280928
2599,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000302163,0.109576209,,,1722050467.068326253
2600,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000128175,0.109576209,,,1722050467.068409103
2601,91.189.91.82,10.0.0.134,80,59278,2179,6,False,True,False,2165,64240,,0.109576209,2125,2125,1722050467.068503484
2602,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,24717,22592,1722050467.069177190
2603,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,47309,22592,1722050467.069552158
2604,91.189.91.82,10.0.0.134,80,59278,16984,6,False,True,False,16970,64240,,0.109576209,64239,16930,1722050467.069640783
2605,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.004439324,0.109576209,,,1722050467.074080107
2606,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,27740,27740,1722050467.074478338
2607,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,43800,43800,1722050467.074555742
2608,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,58400,58400,1722050467.074601382
2609,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050467.074630647
2610,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001030917,0.109576209,,,1722050467.075661564
2611,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.076118878
2612,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001075324,0.109576209,,,1722050467.077194202
2613,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,16060,16060,1722050467.077463088
2614,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,45260,45260,1722050467.077550256
2615,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,56940,56940,1722050467.077611904
2616,91.189.91.82,10.0.0.134,80,59278,7353,6,False,True,False,7339,64240,,0.109576209,64239,64239,1722050467.077685085
2617,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001179233,0.109576209,,,1722050467.078864318
2618,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.079345480
2619,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001011822,0.109576209,,,1722050467.080357302
2620,91.189.91.82,10.0.0.134,80,59278,26334,6,False,True,False,26320,64240,,0.109576209,26280,26280,1722050467.080610474
2621,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,54020,54020,1722050467.080700287
2622,91.189.91.82,10.0.0.134,80,59278,10273,6,False,True,False,10259,64240,,0.109576209,64239,64239,1722050467.080740822
2623,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001236562,0.109576209,,,1722050467.081977384
2624,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,27740,27740,1722050467.082260582
2625,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,43800,43800,1722050467.082315332
2626,91.189.91.82,10.0.0.134,80,59278,5894,6,False,True,False,5880,64240,,0.109576209,49640,49640,1722050467.082346040
2627,91.189.91.82,10.0.0.134,80,59278,14653,6,False,True,False,14639,64240,,0.109576209,64239,64239,1722050467.082432114
2628,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000517134,0.109576209,,,1722050467.082949248
2629,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.083539930
2630,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001522652,0.109576209,,,1722050467.085062582
2631,91.189.91.82,10.0.0.134,80,59278,32174,6,False,True,False,32160,64240,,0.109576209,32120,32120,1722050467.085342881
2632,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,45260,45260,1722050467.085410461
2633,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,59860,59860,1722050467.085468423
2634,91.189.91.82,10.0.0.134,80,59278,4433,6,False,True,False,4419,64240,,0.109576209,64239,64239,1722050467.085501678
2635,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001182498,0.109576209,,,1722050467.086684176
2636,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.087078169
2637,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001138720,0.109576209,,,1722050467.088216889
2638,91.189.91.82,10.0.0.134,80,59278,55534,6,False,True,False,55520,64240,,0.109576209,55480,55480,1722050467.088691974
2639,91.189.91.82,10.0.0.134,80,59278,8813,6,False,True,False,8799,64240,,0.109576209,64239,64239,1722050467.088757822
2640,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000990538,0.109576209,,,1722050467.089748360
2641,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,13140,13140,1722050467.090179268
2642,91.189.91.82,10.0.0.134,80,59278,51153,6,False,True,False,51139,64240,,0.109576209,64239,64239,1722050467.090677645
2643,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001647207,0.109576209,,,1722050467.092324852
2644,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,18980,18980,1722050467.092720070
2645,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017812,0.109576209,,,1722050467.092737882
2646,91.189.91.82,10.0.0.134,80,59278,45313,6,False,True,False,45299,64240,,0.109576209,45259,64239,1722050467.092936687
2647,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,64239,18980,1722050467.093150231
2648,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001217087,0.109576209,,,1722050467.094367318
2649,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.094989373
2650,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000966042,0.109576209,,,1722050467.095955415
2651,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,37960,1722050467.096547072
2652,91.189.91.82,10.0.0.134,80,59278,26333,6,False,True,False,26319,64240,,0.109576209,64239,64239,1722050467.096613143
2653,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001580920,0.109576209,,,1722050467.098194063
2654,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.098809726
2655,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000853848,0.109576209,,,1722050467.099663574
2656,91.189.91.82,10.0.0.134,80,59278,42615,6,False,True,False,42601,64240,,0.109576209,42561,42561,1722050467.100249242
2657,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000898005,0.109576209,,,1722050467.101147247
2658,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050467.141792522
2659,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000054341,0.109576209,,,1722050467.141846863
2660,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,19055,19055,1722050467.141927213
2661,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000201885,0.109576209,,,1722050467.142129098
2662,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050467.143579994
2663,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,64239,19055,1722050467.143617348
2664,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000097893,0.109576209,,,1722050467.143715241
2665,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.144571702
2666,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000571796,0.109576209,,,1722050467.145143498
2667,91.189.91.82,10.0.0.134,80,59278,42141,6,False,True,False,42127,64240,,0.109576209,42087,42087,1722050467.145803974
2668,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000023639,0.109576209,,,1722050467.145827613
2669,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.150381060
2670,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000139722,0.109576209,,,1722050467.150520782
2671,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,62780,62780,1722050467.151311583
2672,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000026842,0.109576209,,,1722050467.151338425
2673,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,1459,64239,1722050467.151422444
2674,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,64239,62780,1722050467.152117712
2675,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000310455,0.109576209,,,1722050467.152428167
2676,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.153254095
2677,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000022500,0.109576209,,,1722050467.153276595
2678,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.154213933
2679,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000095851,0.109576209,,,1722050467.154309784
2680,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.155011926
2681,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000021172,0.109576209,,,1722050467.155033098
2682,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.155951076
2683,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000046840,0.109576209,,,1722050467.155997916
2684,91.189.91.82,10.0.0.134,80,59278,43854,6,False,True,False,43840,64240,,0.109576209,43800,43800,1722050467.156633502
2685,91.189.91.82,10.0.0.134,80,59278,20493,6,False,True,False,20479,64240,,0.109576209,64239,64239,1722050467.156753610
2686,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000744829,0.109576209,,,1722050467.157498439
2687,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,62780,62780,1722050467.158310055
2688,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000024812,0.109576209,,,1722050467.158334867
2689,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,1459,64239,1722050467.158412539
2690,91.189.91.82,10.0.0.134,80,59278,61374,6,False,True,False,61360,64240,,0.109576209,62779,61320,1722050467.159172101
2691,91.189.91.82,10.0.0.134,80,59278,1514,6,False,True,False,1500,64240,,0.109576209,64239,62780,1722050467.159236131
2692,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000100054,0.109576209,,,1722050467.159336185
2693,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.160074414
2694,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000054234,0.109576209,,,1722050467.160128648
2695,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.161159229
2696,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000024351,0.109576209,,,1722050467.161183580
2697,91.189.91.82,10.0.0.134,80,59278,26334,6,False,True,False,26320,64240,,0.109576209,26280,26280,1722050467.161853966
2698,91.189.91.82,10.0.0.134,80,59278,26334,6,False,True,False,26320,64240,,0.109576209,52560,52560,1722050467.161981142
2699,91.189.91.82,10.0.0.134,80,59278,11733,6,False,True,False,11719,64240,,0.109576209,64239,64239,1722050467.162042317
2700,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000772710,0.109576209,,,1722050467.162815027
2701,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,13140,13140,1722050467.163258115
2702,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000011780,0.109576209,,,1722050467.163269895
2703,91.189.91.82,10.0.0.134,80,59278,51153,6,False,True,False,51139,64240,,0.109576209,51099,64239,1722050467.163472263
2704,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,62779,11680,1722050467.163776403
2705,91.189.91.82,10.0.0.134,80,59278,1514,6,False,True,False,1500,64240,,0.109576209,64239,13140,1722050467.163832074
2706,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000760270,0.109576209,,,1722050467.164592344
2707,91.189.91.82,10.0.0.134,80,59278,48234,6,False,True,False,48220,64240,,0.109576209,48180,48180,1722050467.165166320
2708,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000020769,0.109576209,,,1722050467.165187089
2709,91.189.91.82,10.0.0.134,80,59278,16113,6,False,True,False,16099,64240,,0.109576209,16059,64239,1722050467.165295682
2710,91.189.91.82,10.0.0.134,80,59278,43854,6,False,True,False,43840,64240,,0.109576209,59859,43800,1722050467.165717258
2711,91.189.91.82,10.0.0.134,80,59278,4434,6,False,True,False,4420,64240,,0.109576209,64239,48180,1722050467.165755611
2712,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000739555,0.109576209,,,1722050467.166495166
2713,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,16060,16060,1722050467.166921234
2714,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000013067,0.109576209,,,1722050467.166934301
2715,91.189.91.82,10.0.0.134,80,59278,48233,6,False,True,False,48219,64240,,0.109576209,48179,64239,1722050467.167152738
2716,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,58399,10220,1722050467.167447390
2717,91.189.91.82,10.0.0.134,80,59278,5894,6,False,True,False,5880,64240,,0.109576209,64239,16060,1722050467.167476169
2718,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000792085,0.109576209,,,1722050467.168268254
2719,91.189.91.82,10.0.0.134,80,59278,23132,6,False,True,False,23118,64240,,0.109576209,23078,23078,1722050467.168758408
2720,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000013098,0.109576209,,,1722050467.168771506
2721,91.189.91.82,10.0.0.134,80,59278,9938,6,False,True,False,9924,64240,,0.109576209,9884,9884,1722050467.179410180
2722,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000028689,0.109576209,,,1722050467.179438869
2723,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050467.179840941
2724,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000300822,0.109576209,,,1722050467.180141763
2725,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050467.180625651
2726,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000288521,0.109576209,,,1722050467.180914172
2727,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,24820,24820,1722050467.182875887
2728,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000040247,0.109576209,,,1722050467.182916134
2729,91.189.91.82,10.0.0.134,80,59278,39473,6,False,True,False,39459,64240,,0.109576209,39419,64239,1722050467.183067569
2730,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000082225,0.109576209,,,1722050467.183149794
2731,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,24820,24820,1722050467.183493464
2732,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016456,0.109576209,,,1722050467.183509920
2733,91.189.91.82,10.0.0.134,80,59278,39473,6,False,True,False,39459,64240,,0.109576209,39419,39419,1722050467.183890767
2734,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,64239,24820,1722050467.184234348
2735,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000573805,0.109576209,,,1722050467.184808153
2736,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.185593877
2737,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000905899,0.109576209,,,1722050467.186499776
2738,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050467.187233396
2739,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000772311,0.109576209,,,1722050467.188005707
2740,91.189.91.82,10.0.0.134,80,59278,56994,6,False,True,False,56980,64240,,0.109576209,56940,56940,1722050467.188704639
2741,91.189.91.82,10.0.0.134,80,59278,7353,6,False,True,False,7339,64240,,0.109576209,64239,64239,1722050467.188766008
